mep_identifier,mep_honorific_prefix,mep_given_name,mep_family_name,mep_official_given_name,mep_official_family_name,mep_gender,mep_citizenship,mep_place_of_birth,mep_birthday,mep_death_date,mep_image,mep_email,mep_homepage,mep_twitter,mep_facebook_page,mep_facebook_profile,mep_instagram,mep_URI
124814,Ms,Simona,Bonafè,,,female,Italy,Varese,1973-07-12^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124814.jpg,,,,,,,https://data.europarl.europa.eu/person/124814
124936,Ms,Maria,Arena,,,female,Belgium,Mons,1966-12-17^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124936.jpg,mailto:maria.arena@europarl.europa.eu,http://www.mariearena.eu/,https://twitter.com/Mariearenaps,,https://www.facebook.com/Marie-Arena,https://www.instagram.com/mariearenaps/,https://data.europarl.europa.eu/person/124936
124991,Ms,Jytte,Guteland,,,female,Sweden,Brännkyrka,1979-09-16^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124991.jpg,,,,,,,https://data.europarl.europa.eu/person/124991
124700,Ms,Yana,Toom,,,female,Estonia,Tallinn,1966-10-15^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124700.jpg,mailto:yana.toom@europarl.europa.eu,http://yanatoom.ee/,https://twitter.com/yanatoom,,https://www.facebook.com/yana.toom,,https://data.europarl.europa.eu/person/124700
119434,Ms,Dubravka,Šuica,,,female,Croatia,Dubrovnik,1957-05-20^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/119434.jpg,,,,,,,https://data.europarl.europa.eu/person/119434
122978,Ms,Alicia,Homs Ginel,,,female,Spain,,1993-10-15^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/122978.jpg,mailto:alicia.homs@europarl.europa.eu,,https://twitter.com/aliciahoms,,,,https://data.europarl.europa.eu/person/122978
125021,Ms,Agnes,Jongerius,,,female,Netherlands,Vleuten-De-Meern,1960-11-04^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/125021.jpg,mailto:agnes.jongerius@europarl.europa.eu,https://agnesjongerius.nl/,https://twitter.com/a_jongerius,,https://www.facebook.com/AgnesJongeriusMEP/,https://www.instagram.com/agnesjongerius,https://data.europarl.europa.eu/person/125021
124726,Ms,Henna,Virkkunen,,,female,Finland,Joutsa,1972-06-04^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124726.jpg,mailto:henna.virkkunen@europarl.europa.eu,http://www.hennavirkkunen.fi/,https://twitter.com/HennaVirkkunen,https://www.facebook.com/virkkunenhenna,,https://www.instagram.com/hennavirkkunen/,https://data.europarl.europa.eu/person/124726
124709,Ms,Martina,Dlabajová,,,female,Czechia,Zlín,1976-07-26^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124709.jpg,mailto:martina.dlabajova@europarl.europa.eu,http://www.dlabajova.eu,https://twitter.com/Mdlabajova,https://www.facebook.com/dlabajova.eu,,https://www.instagram.com/martinadlabajova/,https://data.europarl.europa.eu/person/124709
124734,Ms,Cláudia,Monteiro de Aguiar,,,female,Portugal,Funchal,1982-04-08^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124734.jpg,,,,,,,https://data.europarl.europa.eu/person/124734
124831,Ms,Isabella,Adinolfi,,,female,Italy,Salerno,1978-03-27^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124831.jpg,mailto:isabella.adinolfi@europarl.europa.eu,,https://twitter.com/Isa_Adinolfi,https://m.facebook.com/adinolfiisabella,,https://www.instagram.com/isabella_adinolfi/,https://data.europarl.europa.eu/person/124831
124799,Ms,Alessandra,Moretti,,,female,Italy,Vicenza,1973-06-24^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124799.jpg,mailto:alessandra.moretti@europarl.europa.eu,https://alessandramoretti.eu/,https://twitter.com/ale_moretti,,https://www.facebook.com/alessandramorettiPD,,https://data.europarl.europa.eu/person/124799
124836,Ms,Maria,Noichl,,,female,Germany,Rosenheim,1967-01-09^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124836.jpg,mailto:maria.noichl@europarl.europa.eu,http://maria-noichl.eu/,,,https://www.facebook.com/noichl.eu,,https://data.europarl.europa.eu/person/124836
124835,Ms,Rosa,D'Amato,,,female,Italy,Taranto,1969-03-30^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124835.jpg,mailto:rosa.damato@europarl.europa.eu,,https://twitter.com/rosadamato634,https://www.facebook.com/DAmatoRosa/,,,https://data.europarl.europa.eu/person/124835
124779,Ms,Eleonora,Evi,,,female,Italy,Milano,1983-11-20^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124779.jpg,,,,,,,https://data.europarl.europa.eu/person/124779
124777,Ms,Tiziana,Beghin,,,female,Italy,,1971-02-04^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124777.jpg,mailto:tiziana.beghin@europarl.europa.eu,https://www.tizianabeghin.eu,https://twitter.com/beghin_t,,https://www.facebook.com/tizianabeghineuropa/,,https://data.europarl.europa.eu/person/124777
124833,Ms,Laura,Ferrara,,,female,Italy,Napoli,1983-09-11^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124833.jpg,mailto:laura.ferrara@europarl.europa.eu,http://www.ferraralaura.eu/,https://twitter.com/LFerraraM5S,,https://www.facebook.com/LauraFerraraM5S/,,https://data.europarl.europa.eu/person/124833
124934,Ms,Monika,Vana,,,female,Austria,Wien,1969-09-14^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124934.jpg,mailto:monika.vana@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/124934
120478,Ms,Martina,Michels,,,female,Germany,Berlin,1955-12-01^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/120478.jpg,mailto:martina.michels@europarl.europa.eu,http://www.martina-michels.de,https://twitter.com/martina_michels,https://www.facebook.com/Martina-Michels,,,https://data.europarl.europa.eu/person/120478
124988,Ms,Deirdre,Clune,,,female,Ireland,Cork,1959-06-01^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124988.jpg,mailto:deirdre.clune@europarl.europa.eu,http://www.deirdreclune.ie/,https://twitter.com/deirdreclunemep,https://www.facebook.com/deirdreclunemep,,https://www.instagram.com/deirdreclunemep/,https://data.europarl.europa.eu/person/124988
124953,Ms,Jude,Kirton-Darling,,,female,United Kingdom,Dar-Es-Salaam (Tanzania),1977-06-02^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124953.jpg,,,,,,,https://data.europarl.europa.eu/person/124953
124963,Ms,Julie,Ward,,,female,United Kingdom,Ripon,1957-03-07^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124963.jpg,,,,,,,https://data.europarl.europa.eu/person/124963
124942,Ms,Molly,Scott Cato,,,female,United Kingdom,Stroud,1963-05-21^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124942.jpg,,,,,,,https://data.europarl.europa.eu/person/124942
124961,Ms,Theresa,Griffin,,,female,United Kingdom,Coventry,1962-12-11^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/124961.jpg,,,,,,,https://data.europarl.europa.eu/person/124961
125106,Mr,Johan,Van Overtveldt,,,male,Belgium,Mortsel,1955-08-24^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/125106.jpg,mailto:johan.vanovertveldt@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/125106
136236,Mr,João,Pimenta Lopes,,,male,Portugal,Campo Grande,1980-04-12^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/136236.jpg,mailto:Joao.pimentalopes@europarl.europa.eu; mailto:joao.pimentalopes@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/136236
190774,Mr,Geoffroy,Didier,,,male,France,Boulogne-Billancourt,1976-04-12^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/190774.jpg,mailto:geoffroy.didier@europarl.europa.eu,,https://twitter.com/geoffroydidier,https://www.facebook.com/geoffroydidier/,,https://www.instagram.com/geoffroydidier/,https://data.europarl.europa.eu/person/190774
197403,Mr,Alex,Agius Saliba,,,male,Malta,Pieta,1988-01-31^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197403.jpg,mailto:alex.agiussaliba@europarl.europa.eu,,,https://www.facebook.com/alexagiussaliba,,,https://data.europarl.europa.eu/person/197403
125706,Mr,Jiří,Pospíšil,,,male,Czechia,Chomutov,1975-11-24^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/125706.jpg,mailto:jiri.pospisil@europarl.europa.eu,http://www.top09.cz/volby/archiv/2014-evropsky-parlament/kandidati/2-judr-jiri-pospisil-15123.html,https://twitter.com/Pospisil_Jiri,https://www.facebook.com/judr.jiri.pospisil,,https://www.instagram.com/jiri_pospisil_top09/,https://data.europarl.europa.eu/person/125706
125027,Mr,Esteban,González Pons,,,male,Spain,Valencia,1964-08-21^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/125027.jpg,,,,,,,https://data.europarl.europa.eu/person/125027
197405,Mr,Jörgen,Warborn,,,male,Sweden,Varberg,1969-01-23^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197405.jpg,mailto:jorgen.warborn@europarl.europa.eu,https://warborn.eu,https://twitter.com/jorgenwarborn,https://facebook.com/jorgenwarborn,,https://www.instagram.com/jorgenwarborn/,https://data.europarl.europa.eu/person/197405
131507,Mr,Miguel,Urbán Crespo,,,male,Spain,,1980-03-26^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/131507.jpg,mailto:miguel.urbancrespo@europarl.europa.eu,http://www.miguelurban.net,https://twitter.com/MiguelUrban,,https://www.facebook.com/miguel.urban.79,,https://data.europarl.europa.eu/person/131507
197419,Mr,Valter,Flego,,,male,Croatia,Koper,1972-08-15^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197419.jpg,mailto:Valter.Flego@europarl.europa.eu; mailto:valter.flego@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197419
193273,Mr,Romeo,Franz,,,male,Germany,Kaiserslautern,1966-10-28^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/193273.jpg,mailto:romeo.franz@europarl.europa.eu,,https://twitter.com/romeofranz1,https://www.facebook.com/RomeoFranz,,,https://data.europarl.europa.eu/person/193273
127096,Mr,Domènec,Ruiz Devesa,,,male,Spain,ALICANTE,1978-03-03^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/127096.jpg,mailto:domenec.ruizdevesa@europarl.europa.eu; mailto:Domenec.RuizDevesa@europarl.europa.eu,,https://twitter.com/domenecd?lang=de,,,,https://data.europarl.europa.eu/person/127096
190464,Mr,Thomas,Waitz,,,male,Austria,Vienna,1973-05-16^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/190464.jpg,mailto:thomas.waitz@europarl.europa.eu,https://mastodon.social/@thomas_waitz; https://thomaswaitz.eu/,https://twitter.com/thomaswaitz,https://www.facebook.com/thomas.waitz.europa/,,https://www.instagram.com/thomas_waitz/,https://data.europarl.europa.eu/person/190464
197402,Mr,Tomas,Tobé,,,male,Sweden,Gavle,1978-02-16^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197402.jpg,mailto:tomas.tobe@europarl.europa.eu,,https://twitter.com/tomastobe,https://www.facebook.com/TomasGTobe,,https://www.instagram.com/tomastobe/,https://data.europarl.europa.eu/person/197402
129073,Mr,Urmas,Paet,,,male,Estonia,Tallinn,1974-04-20^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/129073.jpg,mailto:urmas.paet@europarl.europa.eu,http://urmaspaet.eu/,https://twitter.com/urmaspaet,,https://www.facebook.com/urmaspaet1/,,https://data.europarl.europa.eu/person/129073
192635,Mr,Danilo Oscar,Lancini,,,male,Italy,Rovato (BS),1965-10-15^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/192635.jpg,mailto:danilooscar.lancini@europarl.europa.eu,https://www.europadaoscarlancini.it/,https://twitter.com/doscarlancini,https://www.facebook.com/DOscarLancini/,,https://www.instagram.com/danilooscarlancini/,https://data.europarl.europa.eu/person/192635
187917,Mr,Marc,Botenga,,,male,Belgium,Bruxelles,1980-12-29^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/187917.jpg,mailto:marc.botenga@europarl.europa.eu; mailto:marcjohan.botenga@europarl.europa.eu,,https://www.twitter.com/botengam,https://www.facebook.com/botengam,,https://www.instagram.com/marcbotenga/,https://data.europarl.europa.eu/person/187917
185619,Mr,Tiemo,Wölken,,,male,Germany,,1985-12-05^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/185619.jpg,mailto:tiemo.woelken@europarl.europa.eu,http://www.tiemo-woelken.de/; https://www.twitch.tv/woelken,https://twitter.com/woelken,https://www.facebook.com/twoelken,,https://www.instagram.com/woelken,https://data.europarl.europa.eu/person/185619
125214,Mr,Bronis,Ropė,,,male,Lithuania,Ignalina,1955-04-14^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/125214.jpg,mailto:bronis.rope@europarl.europa.eu,http://www.rope.lt/,,https://www.facebook.com/rope.bronis,,,https://data.europarl.europa.eu/person/125214
188945,Mr,Dennis,Radtke,,,male,Germany,Bochum,1979-04-29^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/188945.jpg,mailto:dennis.radtke@europarl.europa.eu,http://www.dennis-radtke.eu,https://twitter.com/RadtkeMdEP,https://www.facebook.com/DennisRadtkeMdEP/,,https://www.instagram.com/dennisradtkemdep/,https://data.europarl.europa.eu/person/188945
197426,Mr,Sven,Simon,,,male,Germany,Lahn-Wetzlar,1978-10-09^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197426.jpg,mailto:sven.simon@europarl.europa.eu,http://www.sven-simon.eu,https://twitter.com/svensimon,https://www.facebook.com/simonMEP,,https://www.instagram.com/simonmep/,https://data.europarl.europa.eu/person/197426
197417,Mr,Tomislav,Sokol,,,male,Croatia,Zagreb,1982-09-20^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197417.jpg,mailto:tomislav.sokol@europarl.europa.eu,,https://twitter.com/TomislavSokol,https://www.facebook.com/TomislavSokol/,,https://www.instagram.com/tomislav__sokol/,https://data.europarl.europa.eu/person/197417
192634,Mr,Giuseppe,Ferrandino,,,male,Italy,Ischia (NA),1963-03-21^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/192634.jpg,mailto:giuseppe.ferrandino@europarl.europa.eu,https://www.giosiferrandino.eu/,https://twitter.com/giosiferrandino,https://www.facebook.com/giosiferrandino,,,https://data.europarl.europa.eu/person/192634
125110,Mr,Nikos,Androulakis,Νίκος,Ανδρουλάκης,male,Greece,Athina,1979-02-07^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/125110.jpg,,,,,,,https://data.europarl.europa.eu/person/125110
197415,Mr,Niyazi,Kizilyürek,Νιαζί,Κιζιλγιουρέκ,male,Cyprus,Nicosia,1959-12-07^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197415.jpg,mailto:niyazi.kizilyurek@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197415
125046,Mr,Jonás,Fernández,,,male,Spain,Oviedo,1979-01-08^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/125046.jpg,mailto:jonas.fernandezalvarez@europarl.europa.eu,http://www.jonasfernandez.com/,https://twitter.com/jonasfernandez,,,,https://data.europarl.europa.eu/person/125046
193419,Mr,Christophe,Hansen,,,male,Luxembourg,WILTZ,1982-02-21^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/193419.jpg,,,,,,,https://data.europarl.europa.eu/person/193419
197416,Mr,Giorgos,Georgiou,Γιώργος,Γεωργίου,male,Cyprus,Nicosia,1963-04-09^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197416.jpg,mailto:giorgos.georgiou@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197416
197413,Mr,Karlo,Ressler,,,male,Croatia,Zagreb,1989-12-26^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197413.jpg,mailto:karlo.ressler@europarl.europa.eu,https://www.karloressler.eu/,https://twitter.com/KarloRessler,https://www.facebook.com/resslerkarlo/,,https://www.instagram.com/karloressler/,https://data.europarl.europa.eu/person/197413
125670,Mr,Massimiliano,Salini,,,male,Italy,Soresina (CR),1973-03-11^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/125670.jpg,mailto:massimiliano.salini@europarl.europa.eu,,https://twitter.com/MaxSalini,https://www.facebook.com/massimilianosalini.it,,https://www.instagram.com/massimilianosalini,https://data.europarl.europa.eu/person/125670
197425,Mr,Ralf,Seekatz,,,male,Germany,DERNBACH,1972-11-10^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197425.jpg,mailto:ralf.seekatz@europarl.europa.eu,http://www.ralf-seekatz.eu/,,https://www.facebook.com/ralf.seekatz,,,https://data.europarl.europa.eu/person/197425
188733,Mr,Jonathan,Bullock,,,male,United Kingdom,Nottingham,1963-03-03^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/188733.jpg,,,,,,,https://data.europarl.europa.eu/person/188733
129141,Mr,Frans,Timmermans,,,male,Netherlands,,1961-05-06^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/129141.jpg,,,,,,,https://data.europarl.europa.eu/person/129141
189525,Mr,Asim,Ademov,Асим,Адемов,male,Bulgaria,Dubnitsa,1968-12-03^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/189525.jpg,mailto:asim.ademov@europarl.europa.eu,http://asim-ademov.eu/,https://twitter.com/AdemovAsim,https://www.facebook.com/AdemovAsim/,,https://www.instagram.com/ademovasim/,https://data.europarl.europa.eu/person/189525
190518,Mr,Jörg,Meuthen,,,male,Germany,Essen,1961-06-29^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/190518.jpg,mailto:joerg.meuthen@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/190518
197410,Mr,Stefan,Berger,,,male,Germany,Mönchengladbach,1969-09-15^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197410.jpg,mailto:stefan.berger@europarl.europa.eu,https://www.stefan-berger.de/,https://twitter.com/DrStefanBerger,https://www.facebook.com/StefanBergerEU/,,https://www.instagram.com/stefanberger_mdep,https://data.europarl.europa.eu/person/197410
197420,Mr,Kris,Peeters,,,male,Belgium,REET,1962-05-18^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197420.jpg,,,,,,,https://data.europarl.europa.eu/person/197420
185771,Mr,Tom,Vandendriessche,,,male,Belgium,Leuven,1978-10-27^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/185771.jpg,mailto:tom.vandendriessche@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/185771
197414,Mr,Loucas,Fourlas,Λουκάς,Φουρλάς,male,Cyprus,Lemesos,1969-08-21^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197414.jpg,mailto:loucas.fourlas@europarl.europa.eu,,https://twitter.com/loucas_fourlas,https://www.facebook.com/fourlasloucas/,,https://www.instagram.com/loucas.fourlas/,https://data.europarl.europa.eu/person/197414
125063,Mr,Georgios,Kyrtsos,Γεώργιος,Κύρτσος,male,Greece,Athina,1952-06-04^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/125063.jpg,mailto:georgios.kyrtsos@europarl.europa.eu,http://www.kyrtsos.gr/,https://twitter.com/GiorgosKyrtsos,https://www.facebook.com/giorgoskyrtsos,,https://www.instagram.com/george_kyrtsos/,https://data.europarl.europa.eu/person/125063
